









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	47.0	35.0	38.0	48.0	20.0	26.0	14.0	24.0	31.0	40.0	63.0	116.0	112.0	226.0	259.0	255.0	72.0	38.0	15.0	17.0	12.0	8.0	8.0	9.0	25.0	16.0	17.0	25.0	17.0	12.0	21.0	34.0	14.0	19.0	15.0	24.0	25.0	33.0	28.0	24.0	16.0	18.0	37.0	17.0	13.0	14.0	25.0	33.0	

American Wigeon	0.0	0.0	0.02631578947368421	0.041666666666666664	0.1	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.05172413793103448	0.0	0.0	0.007722007722007722	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	
Mallard	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.015873015873015872	0.017241379310344827	0.008928571428571428	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	
Mottled Duck	0.0425531914893617	0.14285714285714285	0.15789473684210525	0.125	0.2	0.15384615384615385	0.21428571428571427	0.25	0.2903225806451613	0.15	0.31746031746031744	0.19827586206896552	0.14285714285714285	0.18584070796460178	0.18146718146718147	0.17647058823529413	0.125	0.2631578947368421	0.2	0.35294117647058826	0.08333333333333333	0.0	0.0	0.4444444444444444	0.16	0.125	0.058823529411764705	0.08	0.0	0.08333333333333333	0.09523809523809523	0.14705882352941177	0.21428571428571427	0.05263157894736842	0.2	0.125	0.16	0.09090909090909091	0.17857142857142858	0.041666666666666664	0.0625	0.05555555555555555	0.02702702702702703	0.11764705882352941	0.15384615384615385	0.0	0.2	0.09090909090909091	
Mallard x Mottled Duck (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.041666666666666664	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.04	0.0	
Green-winged Teal	0.0425531914893617	0.02857142857142857	0.02631578947368421	0.041666666666666664	0.0	0.11538461538461539	0.2857142857142857	0.0	0.06451612903225806	0.05	0.09523809523809523	0.02586206896551724	0.017857142857142856	0.017699115044247787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0625	0.05555555555555555	0.05405405405405406	0.11764705882352941	0.0	0.0	0.0	0.0	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redhead	0.0425531914893617	0.0	0.07894736842105263	0.041666666666666664	0.05	0.07692307692307693	0.07142857142857142	0.0	0.06451612903225806	0.025	0.047619047619047616	0.017241379310344827	0.008928571428571428	0.017699115044247787	0.003861003861003861	0.027450980392156862	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.06060606060606061	
Ring-necked Duck	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.041666666666666664	0.03225806451612903	0.0	0.015873015873015872	0.008620689655172414	0.0	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.04	0.030303030303030304	
