









Frequency of observations in the selected location(s).:
Number of taxa: 	313

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Mottled Duck	0.025	0.0	0.030303030303030304	0.014492753623188406	0.1111111111111111	0.07017543859649122	0.0821917808219178	0.060240963855421686	0.08695652173913043	0.125	0.08	0.057692307692307696	0.0	0.125	0.0	0.1111111111111111	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0015	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.1	0.045454545454545456	0.03571428571428571	0.10526315789473684	0.08333333333333333	0.0	0.0	
Northern Pintail	0.3375	0.20833333333333334	0.09090909090909091	0.15942028985507245	0.3333333333333333	0.2982456140350877	0.1643835616438356	0.08433734939759036	0.0	0.0015	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.2	0.09090909090909091	0.10714285714285714	0.0	0.041666666666666664	0.0015	0.21818181818181817	
Green-winged Teal	0.05	0.041666666666666664	0.030303030303030304	0.0	0.022222222222222223	0.12280701754385964	0.0684931506849315	0.04819277108433735	0.06521739130434782	0.041666666666666664	0.08	0.11538461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.058823529411764705	0.05454545454545454	
Canvasback	0.0375	0.020833333333333332	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.03636363636363636	
Redhead	0.425	0.2708333333333333	0.3333333333333333	0.30434782608695654	0.4888888888888889	0.3333333333333333	0.3698630136986301	0.3253012048192771	0.1956521739130435	0.1875	0.14	0.038461538461538464	0.045454545454545456	0.0015	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.09090909090909091	0.17857142857142858	0.0015	0.16666666666666666	0.11764705882352941	0.21818181818181817	
Ring-necked Duck	0.0	0.020833333333333332	0.0015	0.0	0.044444444444444446	0.03508771929824561	0.0136986301369863	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.01818181818181818	
Greater Scaup	0.0125	0.0	0.0	0.0	0.0	0.017543859649122806	0.0136986301369863	0.024096385542168676	0.021739130434782608	0.0015	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup	0.1125	0.08333333333333333	0.18181818181818182	0.07246376811594203	0.13333333333333333	0.14035087719298245	0.1643835616438356	0.060240963855421686	0.043478260869565216	0.020833333333333332	0.06	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.03571428571428571	0.0	0.041666666666666664	0.058823529411764705	0.16363636363636364	
Greater/Lesser Scaup	0.0	0.020833333333333332	0.030303030303030304	0.0	0.022222222222222223	0.0	0.0	0.0	0.021739130434782608	0.0	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
