









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
American Wigeon	0.125	0.0	0.1111111111111111	0.0	0.16666666666666666	0.14285714285714285	0.0	0.0	0.08333333333333333	0.09090909090909091	0.0410958904109589	0.0196078431372549	0.04477611940298507	0.0015	0.0	0.01282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mexican Duck	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.1	0.016666666666666666	0.0015	0.0547945205479452	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard/Mexican Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.05194805194805195	0.0136986301369863	0.0	0.0	0.013888888888888888	0.015151515151515152	0.038461538461538464	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	
Mottled Duck	0.125	0.0	0.0	0.07142857142857142	0.0	0.14285714285714285	0.0	0.1	0.31666666666666665	0.3116883116883117	0.5068493150684932	0.5294117647058824	0.4925373134328358	0.4861111111111111	0.5151515151515151	0.5641025641025641	0.16666666666666666	0.25	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.044444444444444446	0.16279069767441862	0.19148936170212766	0.12162162162162163	0.22413793103448276	0.21052631578947367	0.15517241379310345	0.26436781609195403	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard/Mottled Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025974025974025976	0.0136986301369863	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.25	0.0	0.1111111111111111	0.0	0.16666666666666666	0.14285714285714285	0.1111111111111111	0.0	0.03333333333333333	0.025974025974025976	0.0015	0.00980392156862745	0.029850746268656716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redhead	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.05970149253731343	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
